time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2022-05-31 20:00:31,0,0,0,0,0,0,0.25,0,0
2022-05-31 20:00:30,0,0,0,0,0,0,0.2496879,0,0
2022-05-31 20:00:29,0,0,0,0,0,0.1256281,0,0,0
2022-05-31 20:00:28,0,0,0,0,0,0,0.1248439,0,0
2022-05-31 20:00:27,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 20:00:26,0,0,0,0,0,0,0.1254705,0,0
2022-05-31 20:00:25,0,0,0,0,0,0,0.125,0,0
2022-05-31 20:00:24,0,0,0,0.125,0,0.25,0.125,0,0
2022-05-31 20:00:23,0,0,0,0,0,0,0.125,0,0
2022-05-31 20:00:22,0,0,0,0,0,0,0.2496879,0,0
2022-05-31 20:00:21,0,0,0,0,0,0.2503129,0.1251564,0,0
2022-05-31 20:00:20,0,0,0,0,0,0,0.125,0,0
2022-05-31 20:00:19,0,0,0,0,0,0,0.1254705,0,0
2022-05-31 20:00:18,0,0,0,0.1257862,0,0.1257862,0.1257862,0,0
2022-05-31 20:00:17,0,0,0,0,0,0,0.1246883,0,0
2022-05-31 20:00:16,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 20:00:15,0,0,0,0,0,0.1248439,0.2496879,0,0
2022-05-31 20:00:14,0,0,0,0,0,0,0,0,0
2022-05-31 20:00:13,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 20:00:12,0,0,0,0,0,0,0,0,0
2022-05-31 20:00:11,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 20:00:10,0,0,0.2506266,0,0,0,0.1253133,0,0
2022-05-31 20:00:09,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 20:00:08,0,0,0,0,0,0,0,0,0
2022-05-31 20:00:07,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 20:00:06,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 20:00:05,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 20:00:04,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 20:00:03,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 20:00:02,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 20:00:01,0,0,0,0,0,0,0,0,0
2022-05-31 20:00:00,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:59,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:58,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:57,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:56,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:59:55,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:59:54,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:53,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:52,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:51,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:59:50,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:49,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:48,0,0,0,0.125,0,0.125,0,0,0
2022-05-31 19:59:47,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:46,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:59:45,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:44,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:43,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:42,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:59:41,0,0,0.1251564,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:59:40,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:39,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:38,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:37,0,0,0.125,0,0,0.125,0.125,0,0
2022-05-31 19:59:36,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:35,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:34,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:59:33,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:32,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:31,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:59:30,0,0,0,0,0,0.25,0,0,0
2022-05-31 19:59:29,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:28,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:27,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:59:26,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:25,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:24,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:23,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:59:22,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:21,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:20,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:59:19,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:18,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:59:17,0,0,0,0,0,0.25,0,0,0
2022-05-31 19:59:16,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:59:15,0,0,0,0,0,0,0,0,0
2022-05-31 19:59:14,0,0,0,0.1248439,0,0.2496879,0,0,0
2022-05-31 19:59:13,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:12,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:59:11,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:10,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:59:09,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:08,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:59:07,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:06,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:59:05,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:59:04,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:03,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:59:02,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:59:01,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:59:00,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:59,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:58:58,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:57,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:58:56,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:58:55,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:54,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:58:53,0,0,0,0,0,0,0,0,0
2022-05-31 19:58:52,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:51,0,0,0,0,0,0,0,0,0
2022-05-31 19:58:50,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:49,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:48,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:47,0,0,0,0,0,0,0.1254705,0,0
2022-05-31 19:58:46,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:58:45,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:44,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:58:43,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:58:42,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:41,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:58:40,0,0,0.1253133,0,0,0,0,0,0
2022-05-31 19:58:39,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:58:38,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:37,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:36,0,0,0,0.125,0,0,0.125,0,0
2022-05-31 19:58:35,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:34,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:33,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:32,0,0,0,0,0,0.125,0.25,0,0
2022-05-31 19:58:31,0,0,0,0,0,0.1253133,0.1253133,0,0
2022-05-31 19:58:30,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:58:29,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:58:28,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:27,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:26,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:25,0,0,0,0,0,0,0,0,0
2022-05-31 19:58:24,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:58:23,0,0,0,0.2493766,0,0.1246883,0.3740648,0,0
2022-05-31 19:58:22,0,0,0,0,0,0.2496879,0.1248439,0,0
2022-05-31 19:58:21,0,0,0,0,0,0,0,0,0
2022-05-31 19:58:20,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:58:19,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:58:18,0,0,0,0,0,0.125,0,0,0
2022-05-31 19:58:17,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:16,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:15,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:58:14,0,0,0,0,0,0,0,0,0
2022-05-31 19:58:13,0,0,0,0,0,0.25,0,0,0
2022-05-31 19:58:12,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:11,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:58:10,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:58:09,0,0,0,0.125,0,0.125,0,0,0
2022-05-31 19:58:08,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:58:07,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:06,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:58:05,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:58:04,0,0,0,0,0,0,0.2496879,0,0
2022-05-31 19:58:03,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:58:02,0,0,0,0,0,0.1253133,0,0,0
2022-05-31 19:58:01,0,0,0,0,0,0.2503129,0.1251564,0,0
2022-05-31 19:58:00,0,0,0,0.124533,0,0.124533,0.124533,0,0
2022-05-31 19:57:59,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:57:58,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:57,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:57:56,0,0,0,0.125,0,0,0.125,0,0
2022-05-31 19:57:55,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:57:54,0,0,0,0,0,0.125,0,0,0
2022-05-31 19:57:53,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:52,0,0,0,0.1246883,0,0.1246883,0.2493766,0,0
2022-05-31 19:57:51,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:57:50,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:49,0,0,0,0.125,0,0.125,0,0,0
2022-05-31 19:57:48,0,0,0.1251564,0,0,0,0,0,0
2022-05-31 19:57:47,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:57:46,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:45,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:57:44,0,0,0,0.125,0,0,0.25,0,0
2022-05-31 19:57:43,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:42,0,0,0,0.125,0,0,0.125,0,0
2022-05-31 19:57:41,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:57:40,0,0,0,0,0,0.1246883,0.1246883,0,0
2022-05-31 19:57:39,0,0,0,0.1251564,0,0,0,0,0
2022-05-31 19:57:38,0,0,0,0.1248439,0,0,0.2496879,0,0
2022-05-31 19:57:37,0,0,0,0,0,0.25,0,0,0
2022-05-31 19:57:36,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:57:35,0,0,0,0.125,0,0,0.125,0,0
2022-05-31 19:57:34,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:33,0,0,0,0.1248439,0,0,0.2496879,0,0
2022-05-31 19:57:32,0,0,0,0,0,0,0,0,0
2022-05-31 19:57:31,0,0,0,0,0,0.2493766,0.3740648,0,0.1246883
2022-05-31 19:57:30,0,0,0,0,0,0,0,0,0
2022-05-31 19:57:29,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:28,0,0,0.125,0,0,0,0.25,0,0
2022-05-31 19:57:27,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:26,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:57:25,0,0,0,0.1248439,0,0.1248439,0.1248439,0,0
2022-05-31 19:57:24,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:57:23,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:22,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:57:21,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:20,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:19,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:57:18,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:57:17,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:16,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:57:15,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:57:14,0,0,0,0.1248439,0,0.1248439,0.1248439,0,0
2022-05-31 19:57:13,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:12,0,0,0,0,0,0,0.1253133,0,0
2022-05-31 19:57:11,0,0,0,0,0,0.2496879,0.1248439,0,0
2022-05-31 19:57:10,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:09,0,0,0,0,0,0.1248439,0.2496879,0,0
2022-05-31 19:57:08,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:57:07,0,0,0,0,0,0,0.1246883,0,0
2022-05-31 19:57:06,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-31 19:57:05,0,0,0,0,0,0,0.2503129,0,0
2022-05-31 19:57:04,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:57:03,0,0,0,0,0,0,0.1246883,0,0
2022-05-31 19:57:02,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:57:01,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:57:00,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:59,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:58,0,0,0.1251564,0,0,0,0.1251564,0,0
2022-05-31 19:56:57,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:56,0,0,0,0,0,0,0.375,0,0
2022-05-31 19:56:55,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:56:54,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:56:53,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:52,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:51,0,0,0,0,0,0.1251564,0.1251564,0,0
2022-05-31 19:56:50,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:49,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:48,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:47,0,0,0,0,0,0.1248439,0.2496879,0,0
2022-05-31 19:56:46,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:45,0,0,0,0.125,0,0.125,0.125,0,0
2022-05-31 19:56:44,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:56:43,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:42,0,0,0,0,0,0,0,0,0
2022-05-31 19:56:41,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-31 19:56:40,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:56:39,0,0,0,0,0,0.1251564,0,0,0
2022-05-31 19:56:38,0,0,0,0,0,0.1248439,0.2496879,0,0
2022-05-31 19:56:37,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:36,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:35,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:56:34,0,0,0,0,0,0.1253133,0.1253133,0,0
2022-05-31 19:56:33,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:32,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:56:31,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:30,0,0,0,0,0,0.1251564,0.2503129,0,0
2022-05-31 19:56:29,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:28,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:56:27,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:26,0,0,0,0,0,0.1253133,0.1253133,0,0
2022-05-31 19:56:25,0,0,0,0,0,0.125,0.125,0,0
2022-05-31 19:56:24,0,0,0,0,0,0.1248439,0.1248439,0,0
2022-05-31 19:56:23,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:22,0,0,0,0.1251564,0,0.1251564,0.1251564,0,0
2022-05-31 19:56:21,0,0,0,0,0,0,0.25,0,0
2022-05-31 19:56:20,0,0,0,0,0,0.2496879,0.4993758,0,0
2022-05-31 19:56:19,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:56:18,0,0,0,0,0,0.1253133,0.1253133,0,0
2022-05-31 19:56:17,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:16,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:56:15,0,0,0,0,0,0,0.1254705,0,0
2022-05-31 19:56:14,0,0,0,0,0,0.4987531,0.1246883,0,0
2022-05-31 19:56:13,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:56:12,0,0,0,0,0,0,0.125,0,0
2022-05-31 19:56:11,0,0,0,0,0,0.1253133,0.1253133,0,0
2022-05-31 19:56:10,0,0,0,0,0,0,0.1251564,0,0
2022-05-31 19:56:09,0,0,0,0,0,0.1246883,0.1246883,0,0
2022-05-31 19:56:08,0,0,0.1256281,0,0,0,0,0,0
2022-05-31 19:56:07,0,0,0,0.1246883,0,0.1246883,0.1246883,0,0
2022-05-31 19:56:06,0,0,0,0.1246883,0,0.1246883,0.1246883,0,0
2022-05-31 19:56:05,0,0,0,0,0,0,0.1254705,0,0
