time,received,sent
2022-06-14 10:18:35,0,0
2022-06-14 10:18:34,0,0
2022-06-14 10:18:33,0,0
2022-06-14 10:18:32,0,0
2022-06-14 10:18:31,0,0
2022-06-14 10:18:30,0,0
2022-06-14 10:18:29,0.2997725,-0.5149938
2022-06-14 10:18:28,0.3242275,-0.5570062
2022-06-14 10:18:27,0,0
2022-06-14 10:18:26,0,0
2022-06-14 10:18:25,0,0
2022-06-14 10:18:24,0,0
2022-06-14 10:18:23,0,0
2022-06-14 10:18:22,0,0
2022-06-14 10:18:21,0,0
2022-06-14 10:18:20,0,0
2022-06-14 10:18:19,0,0
2022-06-14 10:18:18,0,0
2022-06-14 10:18:17,0,0
2022-06-14 10:18:16,0,0
2022-06-14 10:18:15,0,0
2022-06-14 10:18:14,0,0
2022-06-14 10:18:13,0,0
2022-06-14 10:18:12,0,0
2022-06-14 10:18:11,0,0
2022-06-14 10:18:10,0,0
2022-06-14 10:18:09,0,0
2022-06-14 10:18:08,0,0
2022-06-14 10:18:07,0,0
2022-06-14 10:18:06,0,0
2022-06-14 10:18:05,0,0
2022-06-14 10:18:04,0,0
2022-06-14 10:18:03,0,0
2022-06-14 10:18:02,0,0
2022-06-14 10:18:01,0,0
2022-06-14 10:18:00,0,0
2022-06-14 10:17:59,0,0
2022-06-14 10:17:58,0,0
2022-06-14 10:17:57,0,0
2022-06-14 10:17:56,0,0
2022-06-14 10:17:55,0,0
2022-06-14 10:17:54,0,0
2022-06-14 10:17:53,0,0
2022-06-14 10:17:52,0,0
2022-06-14 10:17:51,0,0
2022-06-14 10:17:50,0,0
2022-06-14 10:17:49,0,0
2022-06-14 10:17:48,0,0
2022-06-14 10:17:47,0,0
2022-06-14 10:17:46,0,0
2022-06-14 10:17:45,0.2993461,-0.5142613
2022-06-14 10:17:44,0.3246539,-0.5577387
2022-06-14 10:17:43,0,0
2022-06-14 10:17:42,0,0
2022-06-14 10:17:41,0,0
2022-06-14 10:17:40,0,0
2022-06-14 10:17:39,0,0
2022-06-14 10:17:38,0,0
2022-06-14 10:17:37,0,0
2022-06-14 10:17:36,0,0
2022-06-14 10:17:35,0,0
2022-06-14 10:17:34,0,0
2022-06-14 10:17:33,0,0
2022-06-14 10:17:32,0,0
2022-06-14 10:17:31,0,0
2022-06-14 10:17:30,0,0
2022-06-14 10:17:29,0,0
2022-06-14 10:17:28,0,0
2022-06-14 10:17:27,0,0
2022-06-14 10:17:26,0,0
2022-06-14 10:17:25,0,0
2022-06-14 10:17:24,0,0
2022-06-14 10:17:23,0,0
2022-06-14 10:17:22,0,0
2022-06-14 10:17:21,0,0
2022-06-14 10:17:20,0,0
2022-06-14 10:17:19,0,0
2022-06-14 10:17:18,0,0
2022-06-14 10:17:17,0,0
2022-06-14 10:17:16,0,0
2022-06-14 10:17:15,1.1955983,-1.249247
2022-06-14 10:17:14,1.3004017,-1.358753
2022-06-14 10:17:13,0,0
2022-06-14 10:17:12,0,0
2022-06-14 10:17:11,0,0
2022-06-14 10:17:10,0,0
2022-06-14 10:17:09,0,0
2022-06-14 10:17:08,0,0
2022-06-14 10:17:07,0,0
2022-06-14 10:17:06,0,0
2022-06-14 10:17:05,0,0
2022-06-14 10:17:04,0,0
2022-06-14 10:17:03,0,0
2022-06-14 10:17:02,0,0
2022-06-14 10:17:01,0,0
2022-06-14 10:17:00,0,0
2022-06-14 10:16:59,0.2997965,-0.515035
2022-06-14 10:16:58,0.3242035,-0.556965
2022-06-14 10:16:57,0,0
2022-06-14 10:16:56,0,0
2022-06-14 10:16:55,0,0
2022-06-14 10:16:54,0,0
2022-06-14 10:16:53,0,0
2022-06-14 10:16:52,0,0
2022-06-14 10:16:51,0,0
2022-06-14 10:16:50,0,0
2022-06-14 10:16:49,0,0
2022-06-14 10:16:48,0,0
2022-06-14 10:16:47,0,0
2022-06-14 10:16:46,0,0
2022-06-14 10:16:45,0,0
2022-06-14 10:16:44,0,0
2022-06-14 10:16:43,0,0
2022-06-14 10:16:42,0,0
2022-06-14 10:16:41,0,0
2022-06-14 10:16:40,0,0
2022-06-14 10:16:39,0,0
2022-06-14 10:16:38,0,0
2022-06-14 10:16:37,0,0
2022-06-14 10:16:36,0,0
2022-06-14 10:16:35,0,0
2022-06-14 10:16:34,0,0
2022-06-14 10:16:33,0,0
2022-06-14 10:16:32,0,0
2022-06-14 10:16:31,0,0
2022-06-14 10:16:30,1.2000392,-1.2615797
2022-06-14 10:16:29,1.2959608,-1.3624203
2022-06-14 10:16:28,0,0
2022-06-14 10:16:27,0,0
2022-06-14 10:16:26,0,0
2022-06-14 10:16:25,0,0
2022-06-14 10:16:24,0,0
2022-06-14 10:16:23,0,0
2022-06-14 10:16:22,0,0
2022-06-14 10:16:21,0,0
2022-06-14 10:16:20,0,0
2022-06-14 10:16:19,0,0
2022-06-14 10:16:18,0,0
2022-06-14 10:16:17,0,0
2022-06-14 10:16:16,0,0
2022-06-14 10:16:15,0.2995345,-0.514585
2022-06-14 10:16:14,0.3244655,-0.557415
2022-06-14 10:16:13,0,0
2022-06-14 10:16:12,0,0
2022-06-14 10:16:11,0,0
2022-06-14 10:16:10,0,0
2022-06-14 10:16:09,0,0
2022-06-14 10:16:08,0,0
2022-06-14 10:16:07,0,0
2022-06-14 10:16:06,0,0
2022-06-14 10:16:05,0,0
2022-06-14 10:16:04,0,0
2022-06-14 10:16:03,0,0
2022-06-14 10:16:02,0,0
2022-06-14 10:16:01,0,0
2022-06-14 10:16:00,0,0
2022-06-14 10:15:59,0,0
2022-06-14 10:15:58,0,0
2022-06-14 10:15:57,0,0
2022-06-14 10:15:56,0,0
2022-06-14 10:15:55,0,0
2022-06-14 10:15:54,0,0
2022-06-14 10:15:53,0,0
2022-06-14 10:15:52,0,0
2022-06-14 10:15:51,0,0
2022-06-14 10:15:50,0,0
2022-06-14 10:15:49,0,0
2022-06-14 10:15:48,0,0
2022-06-14 10:15:47,0,0
2022-06-14 10:15:46,0,0
2022-06-14 10:15:45,0,0
2022-06-14 10:15:44,0,0
2022-06-14 10:15:43,0,0
2022-06-14 10:15:42,0,0
2022-06-14 10:15:41,0,0
2022-06-14 10:15:40,0.2921416,-0.2921416
2022-06-14 10:15:39,0.3158584,-0.3158584
2022-06-14 10:15:38,0,0
2022-06-14 10:15:37,0,0
2022-06-14 10:15:36,0,0
2022-06-14 10:15:35,0,0
2022-06-14 10:15:34,0,0
2022-06-14 10:15:33,0,0
2022-06-14 10:15:32,0,0
2022-06-14 10:15:31,0,0
2022-06-14 10:15:30,0.2991493,-0.1994329
2022-06-14 10:15:29,0.3248507,-0.5308909
2022-06-14 10:15:28,0,-0.3416762
2022-06-14 10:15:27,0,0
2022-06-14 10:15:26,0,0
2022-06-14 10:15:25,0,0
2022-06-14 10:15:24,0,0
2022-06-14 10:15:23,0,0
2022-06-14 10:15:22,0,0
2022-06-14 10:15:21,0,0
2022-06-14 10:15:20,0,0
2022-06-14 10:15:19,0,0
2022-06-14 10:15:18,0,0
2022-06-14 10:15:17,0,0
2022-06-14 10:15:16,0,0
2022-06-14 10:15:15,0,0
2022-06-14 10:15:14,0,0
2022-06-14 10:15:13,0,0
2022-06-14 10:15:12,0,0
2022-06-14 10:15:11,0,0
2022-06-14 10:15:10,0,0
2022-06-14 10:15:09,0,0
2022-06-14 10:15:08,0,0
2022-06-14 10:15:07,0,0
2022-06-14 10:15:06,0,0
2022-06-14 10:15:05,0,0
2022-06-14 10:15:04,0,0
2022-06-14 10:15:03,0,0
2022-06-14 10:15:02,0,0
2022-06-14 10:15:01,0,0
2022-06-14 10:15:00,0,0
2022-06-14 10:14:59,0,0
2022-06-14 10:14:58,0,0
2022-06-14 10:14:57,0,0
2022-06-14 10:14:56,0,0
2022-06-14 10:14:55,0,0
2022-06-14 10:14:54,0,0
2022-06-14 10:14:53,0,0
2022-06-14 10:14:52,0,0
2022-06-14 10:14:51,0,0
2022-06-14 10:14:50,0,0
2022-06-14 10:14:49,0,0
2022-06-14 10:14:48,0,0
2022-06-14 10:14:47,0,0
2022-06-14 10:14:46,1.1992064,-1.253017
2022-06-14 10:14:45,1.2967936,-1.354983
2022-06-14 10:14:44,0.2997892,-0.5150226
2022-06-14 10:14:43,0.3242108,-0.5569774
2022-06-14 10:14:42,0,0
2022-06-14 10:14:41,0,0
2022-06-14 10:14:40,0,0
2022-06-14 10:14:39,0,0
2022-06-14 10:14:38,0,0
2022-06-14 10:14:37,0,0
2022-06-14 10:14:36,0,0
2022-06-14 10:14:35,0,0
2022-06-14 10:14:34,0,0
2022-06-14 10:14:33,0,0
2022-06-14 10:14:32,0,0
2022-06-14 10:14:31,0,0
2022-06-14 10:14:30,0,0
2022-06-14 10:14:29,0,0
2022-06-14 10:14:28,0,0
2022-06-14 10:14:27,0,0
2022-06-14 10:14:26,0,0
2022-06-14 10:14:25,0,0
2022-06-14 10:14:24,0,0
2022-06-14 10:14:23,0,0
2022-06-14 10:14:22,0,0
2022-06-14 10:14:21,0,0
2022-06-14 10:14:20,0,0
2022-06-14 10:14:19,0,0
2022-06-14 10:14:18,0,0
2022-06-14 10:14:17,0,0
2022-06-14 10:14:16,0,0
2022-06-14 10:14:15,0,0
2022-06-14 10:14:14,0,0
2022-06-14 10:14:13,0,0
2022-06-14 10:14:12,0,0
2022-06-14 10:14:11,1.1991466,-1.2606413
2022-06-14 10:14:10,1.2968534,-1.3633587
2022-06-14 10:14:09,0,0
2022-06-14 10:14:08,0,0
2022-06-14 10:14:07,0,0
2022-06-14 10:14:06,0,0
2022-06-14 10:14:05,0,0
2022-06-14 10:14:04,0,0
2022-06-14 10:14:03,0,0
2022-06-14 10:14:02,0,0
2022-06-14 10:14:01,0,0
2022-06-14 10:14:00,0.2997971,-0.515036
2022-06-14 10:13:59,0.3242029,-0.556964
2022-06-14 10:13:58,0,0
2022-06-14 10:13:57,0,0
2022-06-14 10:13:56,0,0
2022-06-14 10:13:55,0,0
2022-06-14 10:13:54,0,0
2022-06-14 10:13:53,0,0
2022-06-14 10:13:52,0,0
2022-06-14 10:13:51,0,0
2022-06-14 10:13:50,0,0
2022-06-14 10:13:49,0,0
2022-06-14 10:13:48,0,0
2022-06-14 10:13:47,0,0
2022-06-14 10:13:46,0,0
2022-06-14 10:13:45,0,0
2022-06-14 10:13:44,0,0
2022-06-14 10:13:43,0,0
2022-06-14 10:13:42,0,0
2022-06-14 10:13:41,0,0
2022-06-14 10:13:40,0,0
2022-06-14 10:13:39,0,0
2022-06-14 10:13:38,0,0
2022-06-14 10:13:37,0,0
2022-06-14 10:13:36,0,0
2022-06-14 10:13:35,0,0
2022-06-14 10:13:34,0,0
2022-06-14 10:13:33,0,0
2022-06-14 10:13:32,0,0
2022-06-14 10:13:31,0,0
2022-06-14 10:13:30,0,0
2022-06-14 10:13:29,0,0
2022-06-14 10:13:28,0,0
2022-06-14 10:13:27,0,0
2022-06-14 10:13:26,0,0
2022-06-14 10:13:25,0,0
2022-06-14 10:13:24,0,0
2022-06-14 10:13:23,0,0
2022-06-14 10:13:22,0,0
2022-06-14 10:13:21,0,0
2022-06-14 10:13:20,0,0
2022-06-14 10:13:19,0,0
2022-06-14 10:13:18,0,0
2022-06-14 10:13:17,0,0
2022-06-14 10:13:16,0,0
2022-06-14 10:13:15,0,0
2022-06-14 10:13:14,0.2994123,-0.514375
2022-06-14 10:13:13,0.3245877,-0.557625
2022-06-14 10:13:12,0,0
2022-06-14 10:13:11,0,0
2022-06-14 10:13:10,0,0
2022-06-14 10:13:09,0,0
2022-06-14 10:13:08,0,0
2022-06-14 10:13:07,0,0
2022-06-14 10:13:06,0,0
2022-06-14 10:13:05,0,0
2022-06-14 10:13:04,0,0
2022-06-14 10:13:03,0,0
2022-06-14 10:13:02,0,0
2022-06-14 10:13:01,0,0
2022-06-14 10:13:00,0,0
2022-06-14 10:12:59,0,0
2022-06-14 10:12:58,0,0
2022-06-14 10:12:57,0,0
2022-06-14 10:12:56,0,0
2022-06-14 10:12:55,0,0
2022-06-14 10:12:54,0,0
2022-06-14 10:12:53,0,0
2022-06-14 10:12:52,0,0
2022-06-14 10:12:51,0,0
2022-06-14 10:12:50,0,0
2022-06-14 10:12:49,0,0
2022-06-14 10:12:48,0,0
2022-06-14 10:12:47,0,0
2022-06-14 10:12:46,0,0
2022-06-14 10:12:45,0,0
2022-06-14 10:12:44,0,0
2022-06-14 10:12:43,0,0
2022-06-14 10:12:42,0,0
2022-06-14 10:12:41,0,0
2022-06-14 10:12:40,0,0
2022-06-14 10:12:39,0,0
2022-06-14 10:12:38,0,0
2022-06-14 10:12:37,0,0
2022-06-14 10:12:36,0,0
2022-06-14 10:12:35,0,0
2022-06-14 10:12:34,0,0
2022-06-14 10:12:33,0,0
2022-06-14 10:12:32,0,0
2022-06-14 10:12:31,0,0
2022-06-14 10:12:30,0.2997857,-0.5150165
2022-06-14 10:12:29,0.3242143,-0.5569835
2022-06-14 10:12:28,0,0
2022-06-14 10:12:27,0,0
2022-06-14 10:12:26,0,0
2022-06-14 10:12:25,0,0
2022-06-14 10:12:24,0,0
2022-06-14 10:12:23,0,0
2022-06-14 10:12:22,0,0
2022-06-14 10:12:21,0,0
2022-06-14 10:12:20,0,0
2022-06-14 10:12:19,0,0
2022-06-14 10:12:18,0,0
2022-06-14 10:12:17,0,0
2022-06-14 10:12:16,1.1990966,-1.2529022
2022-06-14 10:12:15,1.2969034,-1.3550978
2022-06-14 10:12:14,0,0
2022-06-14 10:12:13,0,0
2022-06-14 10:12:12,0,0
2022-06-14 10:12:11,0,0
2022-06-14 10:12:10,0,0
2022-06-14 10:12:09,0,0
2022-06-14 10:12:08,0,0
2022-06-14 10:12:07,0,0
2022-06-14 10:12:06,0,0
2022-06-14 10:12:05,0,0
2022-06-14 10:12:04,0,0
2022-06-14 10:12:03,0,0
2022-06-14 10:12:02,0,0
2022-06-14 10:12:01,0,0
2022-06-14 10:12:00,0,0
2022-06-14 10:11:59,0,0
2022-06-14 10:11:58,0,0
2022-06-14 10:11:57,0,0
2022-06-14 10:11:56,0,0
2022-06-14 10:11:55,0,0
2022-06-14 10:11:54,0,0
2022-06-14 10:11:53,0,0
2022-06-14 10:11:52,0,0
2022-06-14 10:11:51,0,0
2022-06-14 10:11:50,0,0
2022-06-14 10:11:49,0,0
2022-06-14 10:11:48,1.1974922,-1.2589021
2022-06-14 10:11:47,1.2985078,-1.3650979
2022-06-14 10:11:46,0,0
2022-06-14 10:11:45,0.299812,-0.5150617
2022-06-14 10:11:44,0.324188,-0.5569383
2022-06-14 10:11:43,0,0
2022-06-14 10:11:42,0,0
2022-06-14 10:11:41,0,0
2022-06-14 10:11:40,0,0
2022-06-14 10:11:39,0,0
2022-06-14 10:11:38,0,0
2022-06-14 10:11:37,0,0
2022-06-14 10:11:36,0,0
2022-06-14 10:11:35,0,0
2022-06-14 10:11:34,0,0
2022-06-14 10:11:33,0,0
2022-06-14 10:11:32,0,0
2022-06-14 10:11:31,0,0
2022-06-14 10:11:30,0,0
2022-06-14 10:11:29,0,0
2022-06-14 10:11:28,0,0
2022-06-14 10:11:27,0,0
2022-06-14 10:11:26,0,0
2022-06-14 10:11:25,0,0
2022-06-14 10:11:24,0,0
2022-06-14 10:11:23,0,0
2022-06-14 10:11:22,0,0
2022-06-14 10:11:21,0,0
2022-06-14 10:11:20,0,0
2022-06-14 10:11:19,0,0
2022-06-14 10:11:18,0,0
2022-06-14 10:11:17,0,0
2022-06-14 10:11:16,0,0
2022-06-14 10:11:15,0,0
2022-06-14 10:11:14,0,0
2022-06-14 10:11:13,0,0
2022-06-14 10:11:12,0,0
2022-06-14 10:11:11,0,0
2022-06-14 10:11:10,0,0
2022-06-14 10:11:09,0,0
2022-06-14 10:11:08,0,0
2022-06-14 10:11:07,0,0
2022-06-14 10:11:06,21.72653,-31.06975
2022-06-14 10:11:05,23.49747,-33.60225
2022-06-14 10:11:04,0,0
2022-06-14 10:11:03,0,0
2022-06-14 10:11:02,0,0
2022-06-14 10:11:01,0,0
2022-06-14 10:11:00,0,0
2022-06-14 10:10:59,0.5073615,-18.6071
2022-06-14 10:10:58,0.5486385,-20.1209
2022-06-14 10:10:57,0,0
2022-06-14 10:10:56,0,0
2022-06-14 10:10:55,0,0
2022-06-14 10:10:54,0,0
2022-06-14 10:10:53,0,0
2022-06-14 10:10:52,0,0
2022-06-14 10:10:51,0,0
2022-06-14 10:10:50,0,0
2022-06-14 10:10:49,0,0
2022-06-14 10:10:48,0,0
2022-06-14 10:10:47,0,0
2022-06-14 10:10:46,0,0
2022-06-14 10:10:45,0,0
2022-06-14 10:10:44,0,0
2022-06-14 10:10:43,24.16449,-16.89789
2022-06-14 10:10:42,26.27551,-18.37411
2022-06-14 10:10:41,0,0
2022-06-14 10:10:40,1.363362,-1.2714499
