time,in,out
2022-06-01 14:34:44,0,0
2022-06-01 14:34:43,0,0
2022-06-01 14:34:42,0,0
2022-06-01 14:34:41,0,0
2022-06-01 14:34:40,0,0
2022-06-01 14:34:39,0,0
2022-06-01 14:34:38,0,0
2022-06-01 14:34:37,0,0
2022-06-01 14:34:36,0,0
2022-06-01 14:34:35,0,0
2022-06-01 14:34:34,0,0
2022-06-01 14:34:33,0,0
2022-06-01 14:34:32,0,0
2022-06-01 14:34:31,0,0
2022-06-01 14:34:30,0,0
2022-06-01 14:34:29,0,0
2022-06-01 14:34:28,0,0
2022-06-01 14:34:27,0,0
2022-06-01 14:34:26,0.1109637,-0.19063
2022-06-01 14:34:25,0.5130363,-0.88137
2022-06-01 14:34:24,0,0
2022-06-01 14:34:23,0,0
2022-06-01 14:34:22,0,0
2022-06-01 14:34:21,0,0
2022-06-01 14:34:20,0,0
2022-06-01 14:34:19,0,0
2022-06-01 14:34:18,0,0
2022-06-01 14:34:17,0,0
2022-06-01 14:34:16,0,0
2022-06-01 14:34:15,0,0
2022-06-01 14:34:14,0,0
2022-06-01 14:34:13,0,0
2022-06-01 14:34:12,0,0
2022-06-01 14:34:11,0,0
2022-06-01 14:34:10,0,0
2022-06-01 14:34:09,0,0
2022-06-01 14:34:08,0,0
2022-06-01 14:34:07,0,0
2022-06-01 14:34:06,0,0
2022-06-01 14:34:05,0,0
2022-06-01 14:34:04,0,0
2022-06-01 14:34:03,0,0
2022-06-01 14:34:02,0,0
2022-06-01 14:34:01,0,0
2022-06-01 14:34:00,0,0
2022-06-01 14:33:59,0,0
2022-06-01 14:33:58,0,0
2022-06-01 14:33:57,0,0
2022-06-01 14:33:56,0,0
2022-06-01 14:33:55,0,0
2022-06-01 14:33:54,0,0
2022-06-01 14:33:53,0,0
2022-06-01 14:33:52,0,0
2022-06-01 14:33:51,0,0
2022-06-01 14:33:50,0,0
2022-06-01 14:33:49,0,0
2022-06-01 14:33:48,0,0
2022-06-01 14:33:47,0,0
2022-06-01 14:33:46,0,0
2022-06-01 14:33:45,0,0
2022-06-01 14:33:44,0,0
2022-06-01 14:33:43,0,0
2022-06-01 14:33:42,0,0
2022-06-01 14:33:41,0.1101782,-0.1892805
2022-06-01 14:33:40,0.5138218,-0.8827195
2022-06-01 14:33:39,0,0
2022-06-01 14:33:38,0,0
2022-06-01 14:33:37,0,0
2022-06-01 14:33:36,0,0
2022-06-01 14:33:35,0,0
2022-06-01 14:33:34,0,0
2022-06-01 14:33:33,0,0
2022-06-01 14:33:32,0,0
2022-06-01 14:33:31,0,0
2022-06-01 14:33:30,0,0
2022-06-01 14:33:29,0,0
2022-06-01 14:33:28,0,0
2022-06-01 14:33:27,0,0
2022-06-01 14:33:26,0,0
2022-06-01 14:33:25,0,0
2022-06-01 14:33:24,0,0
2022-06-01 14:33:23,0,0
2022-06-01 14:33:22,0,0
2022-06-01 14:33:21,0,0
2022-06-01 14:33:20,0,0
2022-06-01 14:33:19,0,0
2022-06-01 14:33:18,0,0
2022-06-01 14:33:17,0,0
2022-06-01 14:33:16,0,0
2022-06-01 14:33:15,0,0
2022-06-01 14:33:14,0,0
2022-06-01 14:33:13,0,0
2022-06-01 14:33:12,0,0
2022-06-01 14:33:11,0,0
2022-06-01 14:33:10,0,0
2022-06-01 14:33:09,0,0
2022-06-01 14:33:08,0,0
2022-06-01 14:33:07,0,0
2022-06-01 14:33:06,0,0
2022-06-01 14:33:05,0,0
2022-06-01 14:33:04,0,0
2022-06-01 14:33:03,0,0
2022-06-01 14:33:02,0,0
2022-06-01 14:33:01,0,0
2022-06-01 14:33:00,0,0
2022-06-01 14:32:59,0,0
2022-06-01 14:32:58,0,0
2022-06-01 14:32:57,0,0
2022-06-01 14:32:56,0.107852,-0.1852842
2022-06-01 14:32:55,0.516148,-0.8867158
2022-06-01 14:32:54,0,0
2022-06-01 14:32:53,0,0
2022-06-01 14:32:52,0,0
2022-06-01 14:32:51,0,0
2022-06-01 14:32:50,0.4330381,-0.4552452
2022-06-01 14:32:49,2.062962,-2.168755
2022-06-01 14:32:48,0,0
2022-06-01 14:32:47,0,0
2022-06-01 14:32:46,0,0
2022-06-01 14:32:45,0,0
2022-06-01 14:32:44,0,0
2022-06-01 14:32:43,0,0
2022-06-01 14:32:42,0,0
2022-06-01 14:32:41,0,0
2022-06-01 14:32:40,0,0
2022-06-01 14:32:39,0,0
2022-06-01 14:32:38,0,0
2022-06-01 14:32:37,0,0
2022-06-01 14:32:36,0,0
2022-06-01 14:32:35,0,0
2022-06-01 14:32:34,0,0
2022-06-01 14:32:33,0,0
2022-06-01 14:32:32,0,0
2022-06-01 14:32:31,0,0
2022-06-01 14:32:30,0,0
2022-06-01 14:32:29,0,0
2022-06-01 14:32:28,0.4459802,-0.468851
2022-06-01 14:32:27,2.05002,-2.155149
2022-06-01 14:32:26,0,0
2022-06-01 14:32:25,0,0
2022-06-01 14:32:24,0,0
2022-06-01 14:32:23,0,0
2022-06-01 14:32:22,0,0
2022-06-01 14:32:21,0,0
2022-06-01 14:32:20,0,0
2022-06-01 14:32:19,0,0
2022-06-01 14:32:18,0,0
2022-06-01 14:32:17,0,0
2022-06-01 14:32:16,0,0
2022-06-01 14:32:15,0,0
2022-06-01 14:32:14,0,0
2022-06-01 14:32:13,0,0
2022-06-01 14:32:12,0,0
2022-06-01 14:32:11,0.1097327,-0.1885152
2022-06-01 14:32:10,0.5142673,-0.8834848
2022-06-01 14:32:09,0,0
2022-06-01 14:32:08,0,0
2022-06-01 14:32:07,0,0
2022-06-01 14:32:06,0,0
2022-06-01 14:32:05,0,0
2022-06-01 14:32:04,0,0
2022-06-01 14:32:03,0,0
2022-06-01 14:32:02,0,0
2022-06-01 14:32:01,0,0
2022-06-01 14:32:00,0,0
2022-06-01 14:31:59,0,0
2022-06-01 14:31:58,0,0
2022-06-01 14:31:57,0,0
2022-06-01 14:31:56,0,0
2022-06-01 14:31:55,0,0
2022-06-01 14:31:54,0,0
2022-06-01 14:31:53,0,0
2022-06-01 14:31:52,0,0
2022-06-01 14:31:51,0,0
2022-06-01 14:31:50,0,0
2022-06-01 14:31:49,0,0
2022-06-01 14:31:48,0,0
2022-06-01 14:31:47,0,0
2022-06-01 14:31:46,0,0
2022-06-01 14:31:45,0,0
2022-06-01 14:31:44,0,0
2022-06-01 14:31:43,0,0
2022-06-01 14:31:42,0,0
2022-06-01 14:31:41,0,0
2022-06-01 14:31:40,0,0
2022-06-01 14:31:39,0,0
2022-06-01 14:31:38,0,0
2022-06-01 14:31:37,0,0
2022-06-01 14:31:36,0,0
2022-06-01 14:31:35,0,0
2022-06-01 14:31:34,0,0
2022-06-01 14:31:33,0,0
2022-06-01 14:31:32,0,0
2022-06-01 14:31:31,0,0
2022-06-01 14:31:30,0,0
2022-06-01 14:31:29,0,0
2022-06-01 14:31:28,0,0
2022-06-01 14:31:27,0,0
2022-06-01 14:31:26,0.1098265,-0.1886764
2022-06-01 14:31:25,0.5141735,-0.8833236
2022-06-01 14:31:24,0,0
2022-06-01 14:31:23,0,0
2022-06-01 14:31:22,0,0
2022-06-01 14:31:21,0,0
2022-06-01 14:31:20,0,0
2022-06-01 14:31:19,0,0
2022-06-01 14:31:18,0,0
2022-06-01 14:31:17,0,0
2022-06-01 14:31:16,0,0
2022-06-01 14:31:15,0,0
2022-06-01 14:31:14,0,0
2022-06-01 14:31:13,0,0
2022-06-01 14:31:12,0,0
2022-06-01 14:31:11,0,0
2022-06-01 14:31:10,0,0
2022-06-01 14:31:09,0,0
2022-06-01 14:31:08,0,0
2022-06-01 14:31:07,0,0
2022-06-01 14:31:06,0,0
2022-06-01 14:31:05,0,0
2022-06-01 14:31:04,0,0
2022-06-01 14:31:03,0,0
2022-06-01 14:31:02,0,0
2022-06-01 14:31:01,0,0
2022-06-01 14:31:00,0,0
2022-06-01 14:30:59,0,0
2022-06-01 14:30:58,0,0
2022-06-01 14:30:57,0,0
2022-06-01 14:30:56,0,0
2022-06-01 14:30:55,0,0
2022-06-01 14:30:54,0,0
2022-06-01 14:30:53,0,0
2022-06-01 14:30:52,0,0
2022-06-01 14:30:51,0,0
2022-06-01 14:30:50,0,0
2022-06-01 14:30:49,0,0
2022-06-01 14:30:48,0,0
2022-06-01 14:30:47,0,0
2022-06-01 14:30:46,0,0
2022-06-01 14:30:45,0,0
2022-06-01 14:30:44,0,0
2022-06-01 14:30:43,0,0
2022-06-01 14:30:42,0,0
2022-06-01 14:30:41,0.1104242,-0.0736161
2022-06-01 14:30:40,0.5135758,-0.4585581
2022-06-01 14:30:39,0,-0.5398258
2022-06-01 14:30:38,0,0
2022-06-01 14:30:37,0,0
2022-06-01 14:30:36,0,0
2022-06-01 14:30:35,0.4435138,-0.466258
2022-06-01 14:30:34,2.052486,-2.157742
2022-06-01 14:30:33,0,0
2022-06-01 14:30:32,0,0
2022-06-01 14:30:31,0,0
2022-06-01 14:30:30,0,0
2022-06-01 14:30:29,0,0
2022-06-01 14:30:28,0,0
2022-06-01 14:30:27,0,0
2022-06-01 14:30:26,0,0
2022-06-01 14:30:25,0,0
2022-06-01 14:30:24,0,0
2022-06-01 14:30:23,0,0
2022-06-01 14:30:22,0.4420828,-0.4647537
2022-06-01 14:30:21,2.053917,-2.159246
2022-06-01 14:30:20,0,0
2022-06-01 14:30:19,0,0
2022-06-01 14:30:18,0,0
2022-06-01 14:30:17,0,0
2022-06-01 14:30:16,0,0
2022-06-01 14:30:15,0,0
2022-06-01 14:30:14,0,0
2022-06-01 14:30:13,0,0
2022-06-01 14:30:12,0,0
2022-06-01 14:30:11,0,0
2022-06-01 14:30:10,0,0
2022-06-01 14:30:09,0,0
2022-06-01 14:30:08,0,0
2022-06-01 14:30:07,0,0
2022-06-01 14:30:06,0,0
2022-06-01 14:30:05,0,0
2022-06-01 14:30:04,0,0
2022-06-01 14:30:03,0,0
2022-06-01 14:30:02,0,0
2022-06-01 14:30:01,0,0
2022-06-01 14:30:00,0,0
2022-06-01 14:29:59,0,0
2022-06-01 14:29:58,0,0
2022-06-01 14:29:57,0,0
2022-06-01 14:29:56,0.1103372,-0.1895536
2022-06-01 14:29:55,0.5136628,-0.8824464
2022-06-01 14:29:54,0,0
2022-06-01 14:29:53,0,0
2022-06-01 14:29:52,0,0
2022-06-01 14:29:51,0,0
2022-06-01 14:29:50,0,0
2022-06-01 14:29:49,0,0
2022-06-01 14:29:48,0,0
2022-06-01 14:29:47,0,0
2022-06-01 14:29:46,0,0
2022-06-01 14:29:45,0,0
2022-06-01 14:29:44,0,0
2022-06-01 14:29:43,0,0
2022-06-01 14:29:42,0,0
2022-06-01 14:29:41,0,0
2022-06-01 14:29:40,0,0
2022-06-01 14:29:39,0,0
2022-06-01 14:29:38,0,0
2022-06-01 14:29:37,0,0
2022-06-01 14:29:36,0,0
2022-06-01 14:29:35,0,0
2022-06-01 14:29:34,0,0
2022-06-01 14:29:33,0,0
2022-06-01 14:29:32,0,0
2022-06-01 14:29:31,0,0
2022-06-01 14:29:30,0,0
2022-06-01 14:29:29,0,0
2022-06-01 14:29:28,0,0
2022-06-01 14:29:27,0,0
2022-06-01 14:29:26,0,0
2022-06-01 14:29:25,0,0
2022-06-01 14:29:24,0,0
2022-06-01 14:29:23,0,0
2022-06-01 14:29:22,0,0
2022-06-01 14:29:21,0,0
2022-06-01 14:29:20,0,0
2022-06-01 14:29:19,0,0
2022-06-01 14:29:18,0,0
2022-06-01 14:29:17,0,0
2022-06-01 14:29:16,0,0
2022-06-01 14:29:15,0,0
2022-06-01 14:29:14,0,0
2022-06-01 14:29:13,0,0
2022-06-01 14:29:12,0,0
2022-06-01 14:29:11,0.110459,-0.1897628
2022-06-01 14:29:10,0.513541,-0.8822372
2022-06-01 14:29:09,0,0
2022-06-01 14:29:08,0,0
2022-06-01 14:29:07,0,0
2022-06-01 14:29:06,0,0
2022-06-01 14:29:05,0,0
2022-06-01 14:29:04,0,0
2022-06-01 14:29:03,0,0
2022-06-01 14:29:02,0,0
2022-06-01 14:29:01,0,0
2022-06-01 14:29:00,0,0
2022-06-01 14:28:59,0,0
2022-06-01 14:28:58,0,0
2022-06-01 14:28:57,0,0
2022-06-01 14:28:56,0,0
2022-06-01 14:28:55,0,0
2022-06-01 14:28:54,0,0
2022-06-01 14:28:53,0,0
2022-06-01 14:28:52,0,0
2022-06-01 14:28:51,0,0
2022-06-01 14:28:50,0,0
2022-06-01 14:28:49,0,0
2022-06-01 14:28:48,0,0
2022-06-01 14:28:47,0,0
2022-06-01 14:28:46,0,0
2022-06-01 14:28:45,0,0
2022-06-01 14:28:44,0,0
2022-06-01 14:28:43,0,0
2022-06-01 14:28:42,0,0
2022-06-01 14:28:41,0,0
2022-06-01 14:28:40,0,0
2022-06-01 14:28:39,0,0
2022-06-01 14:28:38,0,0
2022-06-01 14:28:37,0,0
2022-06-01 14:28:36,0,0
2022-06-01 14:28:35,0,0
2022-06-01 14:28:34,0,0
2022-06-01 14:28:33,0,0
2022-06-01 14:28:32,0,0
2022-06-01 14:28:31,0,0
2022-06-01 14:28:30,0,0
2022-06-01 14:28:29,0,0
2022-06-01 14:28:28,0,0
2022-06-01 14:28:27,0,0
2022-06-01 14:28:26,0.1085126,-0.186419
2022-06-01 14:28:25,0.5154874,-0.885581
2022-06-01 14:28:24,0,0
2022-06-01 14:28:23,0,0
2022-06-01 14:28:22,0,0
2022-06-01 14:28:21,0,0
2022-06-01 14:28:20,0,0
2022-06-01 14:28:19,0,0
2022-06-01 14:28:18,0,0
2022-06-01 14:28:17,0,0
2022-06-01 14:28:16,0,0
2022-06-01 14:28:15,0,0
2022-06-01 14:28:14,0.4321824,-0.4543456
2022-06-01 14:28:13,2.063818,-2.169654
2022-06-01 14:28:12,0,0
2022-06-01 14:28:11,0,0
2022-06-01 14:28:10,0,0
2022-06-01 14:28:09,0,0
2022-06-01 14:28:08,0,0
2022-06-01 14:28:07,0,0
2022-06-01 14:28:06,0,0
2022-06-01 14:28:05,0,0
2022-06-01 14:28:04,0,0
2022-06-01 14:28:03,0,0
2022-06-01 14:28:02,0,0
2022-06-01 14:28:01,0,0
2022-06-01 14:28:00,0,0
2022-06-01 14:27:59,0,0
2022-06-01 14:27:58,0.438233,-0.4607065
2022-06-01 14:27:57,2.057767,-2.163293
2022-06-01 14:27:56,0,0
2022-06-01 14:27:55,0,0
2022-06-01 14:27:54,0,0
2022-06-01 14:27:53,0,0
2022-06-01 14:27:52,0,0
2022-06-01 14:27:51,0,0
2022-06-01 14:27:50,0,0
2022-06-01 14:27:49,0,0
2022-06-01 14:27:48,0,0
2022-06-01 14:27:47,0,0
2022-06-01 14:27:46,0,0
2022-06-01 14:27:45,0,0
2022-06-01 14:27:44,0,0
2022-06-01 14:27:43,0,0
2022-06-01 14:27:42,0,0
2022-06-01 14:27:41,0.1106813,-0.1901448
2022-06-01 14:27:40,0.5133187,-0.8818552
2022-06-01 14:27:39,0,0
2022-06-01 14:27:38,0,0
2022-06-01 14:27:37,0,0
2022-06-01 14:27:36,0,0
2022-06-01 14:27:35,0,0
2022-06-01 14:27:34,0,0
2022-06-01 14:27:33,0,0
2022-06-01 14:27:32,0,0
2022-06-01 14:27:31,0,0
2022-06-01 14:27:30,0,0
2022-06-01 14:27:29,0,0
2022-06-01 14:27:28,0,0
2022-06-01 14:27:27,0,0
2022-06-01 14:27:26,0,0
2022-06-01 14:27:25,0,0
2022-06-01 14:27:24,0,0
2022-06-01 14:27:23,0,0
2022-06-01 14:27:22,0,0
2022-06-01 14:27:21,0,0
2022-06-01 14:27:20,0,0
2022-06-01 14:27:19,0,0
2022-06-01 14:27:18,0,0
2022-06-01 14:27:17,0,0
2022-06-01 14:27:16,0,0
2022-06-01 14:27:15,0,0
2022-06-01 14:27:14,0,0
2022-06-01 14:27:13,0,0
2022-06-01 14:27:12,0,0
2022-06-01 14:27:11,0,0
2022-06-01 14:27:10,0,0
2022-06-01 14:27:09,0,0
2022-06-01 14:27:08,0,0
2022-06-01 14:27:07,0,0
2022-06-01 14:27:06,0,0
2022-06-01 14:27:05,0,0
2022-06-01 14:27:04,0,0
2022-06-01 14:27:03,0,0
2022-06-01 14:27:02,0,0
2022-06-01 14:27:01,0,0
2022-06-01 14:27:00,0,0
2022-06-01 14:26:59,0,0
2022-06-01 14:26:58,0,0
2022-06-01 14:26:57,0,0
2022-06-01 14:26:56,0.1096519,-0.1883763
2022-06-01 14:26:55,0.5143481,-0.8836237
2022-06-01 14:26:54,0,0
2022-06-01 14:26:53,0,0
2022-06-01 14:26:52,0,0
2022-06-01 14:26:51,0,0
2022-06-01 14:26:50,0,0
2022-06-01 14:26:49,0,0
2022-06-01 14:26:48,0,0
2022-06-01 14:26:47,0,0
2022-06-01 14:26:46,0,0
2022-06-01 14:26:45,0,0
2022-06-01 14:26:44,0,0
2022-06-01 14:26:43,0,0
2022-06-01 14:26:42,0,0
2022-06-01 14:26:41,0,0
2022-06-01 14:26:40,0,0
2022-06-01 14:26:39,0,0
2022-06-01 14:26:38,0,0
2022-06-01 14:26:37,0,0
2022-06-01 14:26:36,0,0
2022-06-01 14:26:35,0,0
2022-06-01 14:26:34,0,0
2022-06-01 14:26:33,0,0
2022-06-01 14:26:32,0,0
2022-06-01 14:26:31,0,0
2022-06-01 14:26:30,0,0
2022-06-01 14:26:29,0,0
2022-06-01 14:26:28,0,0
2022-06-01 14:26:27,0,0
2022-06-01 14:26:26,0,0
2022-06-01 14:26:25,0,0
2022-06-01 14:26:24,0,0
2022-06-01 14:26:23,0,0
2022-06-01 14:26:22,0,0
2022-06-01 14:26:21,0,0
2022-06-01 14:26:20,0,0
2022-06-01 14:26:19,0,0
2022-06-01 14:26:18,0,0
2022-06-01 14:26:17,0,0
2022-06-01 14:26:16,0,0
2022-06-01 14:26:15,0,0
2022-06-01 14:26:14,0,0
2022-06-01 14:26:13,0,0
2022-06-01 14:26:12,0,0
2022-06-01 14:26:11,0.1098274,-0.1886779
2022-06-01 14:26:10,0.5141726,-0.8833221
2022-06-01 14:26:09,0,0
2022-06-01 14:26:08,0,0
2022-06-01 14:26:07,0,0
2022-06-01 14:26:06,0,0
2022-06-01 14:26:05,0,0
2022-06-01 14:26:04,0,0
2022-06-01 14:26:03,0,0
2022-06-01 14:26:02,0,0
2022-06-01 14:26:01,0,0
2022-06-01 14:26:00,0,0
2022-06-01 14:25:59,0,0
2022-06-01 14:25:58,0,0
2022-06-01 14:25:57,0,0
2022-06-01 14:25:56,0,0
2022-06-01 14:25:55,0,0
2022-06-01 14:25:54,0,0
2022-06-01 14:25:53,0,0
2022-06-01 14:25:52,0,0
2022-06-01 14:25:51,0.4421012,-0.464773
2022-06-01 14:25:50,2.053899,-2.159227
2022-06-01 14:25:49,0,0
2022-06-01 14:25:48,0,0
2022-06-01 14:25:47,0,0
2022-06-01 14:25:46,0,0
2022-06-01 14:25:45,0,0
2022-06-01 14:25:44,0,0
2022-06-01 14:25:43,0,0
2022-06-01 14:25:42,0.4393986,-0.4619318
2022-06-01 14:25:41,2.056601,-2.162068
2022-06-01 14:25:40,0,0
2022-06-01 14:25:39,0,0
2022-06-01 14:25:38,0,0
2022-06-01 14:25:37,0,0
2022-06-01 14:25:36,0,0
2022-06-01 14:25:35,0,0
2022-06-01 14:25:34,0,0
2022-06-01 14:25:33,0,0
2022-06-01 14:25:32,0,0
2022-06-01 14:25:31,0,0
2022-06-01 14:25:30,0,0
2022-06-01 14:25:29,0,0
2022-06-01 14:25:28,0,0
2022-06-01 14:25:27,0,0
2022-06-01 14:25:26,0.1096574,-0.0731049
2022-06-01 14:25:25,0.5143426,-0.4583206
2022-06-01 14:25:24,0,-0.5405745
2022-06-01 14:25:23,0,0
2022-06-01 14:25:22,0,0
2022-06-01 14:25:21,0,0
2022-06-01 14:25:20,0,0
2022-06-01 14:25:19,0,0
2022-06-01 14:25:18,0,0
2022-06-01 14:25:17,0,0
2022-06-01 14:25:16,0,0
2022-06-01 14:25:15,0,0
2022-06-01 14:25:14,0,0
2022-06-01 14:25:13,0,0
2022-06-01 14:25:12,0,0
2022-06-01 14:25:11,0,0
2022-06-01 14:25:10,0,0
2022-06-01 14:25:09,0,0
2022-06-01 14:25:08,0,0
2022-06-01 14:25:07,0,0
2022-06-01 14:25:06,0,0
2022-06-01 14:25:05,0,0
2022-06-01 14:25:04,0,0
2022-06-01 14:25:03,0,0
2022-06-01 14:25:02,0,0
2022-06-01 14:25:01,0,0
2022-06-01 14:25:00,0,0
2022-06-01 14:24:59,0,0
2022-06-01 14:24:58,0,0
2022-06-01 14:24:57,0,0
2022-06-01 14:24:56,0,0
2022-06-01 14:24:55,0,0
2022-06-01 14:24:54,0,0
2022-06-01 14:24:53,0,0
2022-06-01 14:24:52,0,0
2022-06-01 14:24:51,0,0
2022-06-01 14:24:50,0,0
2022-06-01 14:24:49,0,0
2022-06-01 14:24:48,0,0
2022-06-01 14:24:47,0,0
2022-06-01 14:24:46,0,0
2022-06-01 14:24:45,0,0
2022-06-01 14:24:44,0,0
2022-06-01 14:24:43,0,0
2022-06-01 14:24:42,0,0
2022-06-01 14:24:41,0,0
2022-06-01 14:24:40,0.1109174,-0.1905505
2022-06-01 14:24:39,0.5130826,-0.8814495
2022-06-01 14:24:38,0,0
2022-06-01 14:24:37,0,0
2022-06-01 14:24:36,0,0
2022-06-01 14:24:35,0,0
2022-06-01 14:24:34,0,0
2022-06-01 14:24:33,0,0
2022-06-01 14:24:32,0,0
2022-06-01 14:24:31,0,0
2022-06-01 14:24:30,0,0
2022-06-01 14:24:29,0,0
2022-06-01 14:24:28,0,0
2022-06-01 14:24:27,0,0
2022-06-01 14:24:26,0,0
2022-06-01 14:24:25,0,0
2022-06-01 14:24:24,0,0
2022-06-01 14:24:23,0,0
2022-06-01 14:24:22,0,0
2022-06-01 14:24:21,0,0
2022-06-01 14:24:20,0,0
2022-06-01 14:24:19,0,0
2022-06-01 14:24:18,0,0
2022-06-01 14:24:17,0,0
2022-06-01 14:24:16,0,0
2022-06-01 14:24:15,0,0
2022-06-01 14:24:14,0,0
2022-06-01 14:24:13,0,0
2022-06-01 14:24:12,0,0
2022-06-01 14:24:11,0,0
2022-06-01 14:24:10,0,0
2022-06-01 14:24:09,0,0
2022-06-01 14:24:08,0,0
2022-06-01 14:24:07,0,0
2022-06-01 14:24:06,0,0
2022-06-01 14:24:05,0,0
2022-06-01 14:24:04,0,0
2022-06-01 14:24:03,0,0
2022-06-01 14:24:02,0,0
2022-06-01 14:24:01,0,0
2022-06-01 14:24:00,0,0
2022-06-01 14:23:59,0,0
2022-06-01 14:23:58,0,0
2022-06-01 14:23:57,0,0
2022-06-01 14:23:56,0.1091423,-0.1875009
2022-06-01 14:23:55,0.5148577,-0.8844991
2022-06-01 14:23:54,0,0
2022-06-01 14:23:53,0,0
2022-06-01 14:23:52,0,0
2022-06-01 14:23:51,0,0
2022-06-01 14:23:50,0,0
2022-06-01 14:23:49,0,0
2022-06-01 14:23:48,0,0
2022-06-01 14:23:47,0,0
2022-06-01 14:23:46,0,0
2022-06-01 14:23:45,0,0
2022-06-01 14:23:44,0,0
2022-06-01 14:23:43,0,0
2022-06-01 14:23:42,0,0
2022-06-01 14:23:41,0,0
2022-06-01 14:23:40,0,0
2022-06-01 14:23:39,0,0
2022-06-01 14:23:38,0,0
2022-06-01 14:23:37,0,0
2022-06-01 14:23:36,0,0
2022-06-01 14:23:35,0,0
2022-06-01 14:23:34,0.4378095,-0.4602613
2022-06-01 14:23:33,2.05819,-2.163739
2022-06-01 14:23:32,0,0
2022-06-01 14:23:31,0,0
2022-06-01 14:23:30,0,0
2022-06-01 14:23:29,0,0
2022-06-01 14:23:28,0,0
2022-06-01 14:23:27,0,0
2022-06-01 14:23:26,0,0
2022-06-01 14:23:25,0,0
2022-06-01 14:23:24,0,0
2022-06-01 14:23:23,0,0
2022-06-01 14:23:22,0.4381879,-0.4606591
2022-06-01 14:23:21,2.057812,-2.163341
2022-06-01 14:23:20,0,0
2022-06-01 14:23:19,0,0
2022-06-01 14:23:18,0,0
2022-06-01 14:23:17,0,0
2022-06-01 14:23:16,0,0
2022-06-01 14:23:15,0,0
2022-06-01 14:23:14,0,0
2022-06-01 14:23:13,0,0
2022-06-01 14:23:12,0,0
2022-06-01 14:23:11,0.1095699,-0.1882355
2022-06-01 14:23:10,0.6211819,-0.9905163
2022-06-01 14:23:09,0.5012481,-0.5012481
2022-06-01 14:23:08,0,0
2022-06-01 14:23:07,0,0
2022-06-01 14:23:06,0,0
2022-06-01 14:23:05,0,0
2022-06-01 14:23:04,0,0
2022-06-01 14:23:03,0,0
2022-06-01 14:23:02,0,0
2022-06-01 14:23:01,0,0
2022-06-01 14:23:00,0,0
2022-06-01 14:22:59,0,0
2022-06-01 14:22:58,0,0
2022-06-01 14:22:57,0,0
2022-06-01 14:22:56,0,0
2022-06-01 14:22:55,0,0
2022-06-01 14:22:54,0,0
2022-06-01 14:22:53,0,0
2022-06-01 14:22:52,0,0
2022-06-01 14:22:51,0,0
2022-06-01 14:22:50,0,0
2022-06-01 14:22:49,0,0
2022-06-01 14:22:48,0,0
2022-06-01 14:22:47,0,0
2022-06-01 14:22:46,0,0
2022-06-01 14:22:45,0,0
2022-06-01 14:22:44,0,0
2022-06-01 14:22:43,0,0
2022-06-01 14:22:42,0,0
