time,received,sent
2022-06-14 10:32:19,0,0
2022-06-14 10:32:18,20.31068,-363.4181
2022-06-14 10:32:17,32.08132,-574.0299
2022-06-14 10:32:16,0,0
2022-06-14 10:32:15,0,0
2022-06-14 10:32:14,0,0
2022-06-14 10:32:13,0,0
2022-06-14 10:32:12,0,0
2022-06-14 10:32:11,0,0
2022-06-14 10:32:10,0,0
2022-06-14 10:32:09,0,0
2022-06-14 10:32:08,0,0
2022-06-14 10:32:07,0,0
2022-06-14 10:32:06,0,0
2022-06-14 10:32:05,0,0
2022-06-14 10:32:04,0,0
2022-06-14 10:32:03,0,0
2022-06-14 10:32:02,0,0
2022-06-14 10:32:01,0,0
2022-06-14 10:32:00,0,0
2022-06-14 10:31:59,0,0
2022-06-14 10:31:58,0,0
2022-06-14 10:31:57,0,0
2022-06-14 10:31:56,0,0
2022-06-14 10:31:55,0,0
2022-06-14 10:31:54,0,0
2022-06-14 10:31:53,0.2418894,-0.4155536
2022-06-14 10:31:52,0.3821106,-0.6564464
2022-06-14 10:31:51,0,0
2022-06-14 10:31:50,0,0
2022-06-14 10:31:49,0,0
2022-06-14 10:31:48,0,0
2022-06-14 10:31:47,0,0
2022-06-14 10:31:46,0,0
2022-06-14 10:31:45,1.1041784,-1.0297394
2022-06-14 10:31:44,1.743822,-1.6262606
2022-06-14 10:31:43,0,0
2022-06-14 10:31:42,0,0
2022-06-14 10:31:41,0,0
2022-06-14 10:31:40,0,0
2022-06-14 10:31:39,0,0
2022-06-14 10:31:38,0,0
2022-06-14 10:31:37,0,0
2022-06-14 10:31:36,0,0
2022-06-14 10:31:35,0,0
2022-06-14 10:31:34,0,0
2022-06-14 10:31:33,0,0
2022-06-14 10:31:32,0,0
2022-06-14 10:31:31,0,0
2022-06-14 10:31:30,0,0
2022-06-14 10:31:29,0,0
2022-06-14 10:31:28,0,0
2022-06-14 10:31:27,0,0
2022-06-14 10:31:26,0,0
2022-06-14 10:31:25,0,0
2022-06-14 10:31:24,0,0
2022-06-14 10:31:23,0,0
2022-06-14 10:31:22,0,0
2022-06-14 10:31:21,0,0
2022-06-14 10:31:20,0,0
2022-06-14 10:31:19,0,0
2022-06-14 10:31:18,0,0
2022-06-14 10:31:17,0,0
2022-06-14 10:31:16,0,0
2022-06-14 10:31:15,0,0
2022-06-14 10:31:14,0,0
2022-06-14 10:31:13,0,0
2022-06-14 10:31:12,0,0
2022-06-14 10:31:11,0,0
